"Id","SalePrice"
1461,121039.831381733
1462,121039.831381733
1463,138068.220183486
1464,173210.883895131
1465,236143.457142857
1466,173210.883895131
1467,173210.883895131
1468,173210.883895131
1469,194507.476377953
1470,138068.220183486
1471,194507.476377953
1472,121039.831381733
1473,121039.831381733
1474,173210.883895131
1475,194507.476377953
1476,388894.739130435
1477,288220.944444444
1478,388894.739130435
1479,288220.944444444
1480,388894.739130435
1481,288220.944444444
1482,236143.457142857
1483,173210.883895131
1484,194507.476377953
1485,194507.476377953
1486,194507.476377953
1487,288220.944444444
1488,288220.944444444
1489,194507.476377953
1490,173210.883895131
1491,194507.476377953
1492,121039.831381733
1493,173210.883895131
1494,288220.944444444
1495,288220.944444444
1496,258744.64
1497,194507.476377953
1498,194507.476377953
1499,194507.476377953
1500,173210.883895131
1501,173210.883895131
1502,194507.476377953
1503,288220.944444444
1504,236143.457142857
1505,194507.476377953
1506,173210.883895131
1507,173210.883895131
1508,173210.883895131
1509,173210.883895131
1510,138068.220183486
1511,138068.220183486
1512,138068.220183486
1513,173210.883895131
1514,121039.831381733
1515,138068.220183486
1516,173210.883895131
1517,121039.831381733
1518,138068.220183486
1519,258744.64
1520,121039.831381733
1521,121039.831381733
1522,173210.883895131
1523,121039.831381733
1524,121039.831381733
1525,121039.831381733
1526,121039.831381733
1527,138068.220183486
1528,121039.831381733
1529,138068.220183486
1530,173210.883895131
1531,121039.831381733
1532,121039.831381733
1533,138068.220183486
1534,121039.831381733
1535,121039.831381733
1536,121039.831381733
1537,138068.220183486
1538,236143.457142857
1539,236143.457142857
1540,121039.831381733
1541,173210.883895131
1542,121039.831381733
1543,194507.476377953
1544,121039.831381733
1545,121039.831381733
1546,173210.883895131
1547,121039.831381733
1548,121039.831381733
1549,138068.220183486
1550,138068.220183486
1551,121039.831381733
1552,138068.220183486
1553,121039.831381733
1554,121039.831381733
1555,121039.831381733
1556,121039.831381733
1557,121039.831381733
1558,121039.831381733
1559,121039.831381733
1560,138068.220183486
1561,121039.831381733
1562,121039.831381733
1563,121039.831381733
1564,138068.220183486
1565,138068.220183486
1566,258744.64
1567,138068.220183486
1568,173210.883895131
1569,121039.831381733
1570,121039.831381733
1571,121039.831381733
1572,121039.831381733
1573,258744.64
1574,138068.220183486
1575,258744.64
1576,173210.883895131
1577,194507.476377953
1578,173210.883895131
1579,138068.220183486
1580,194507.476377953
1581,121039.831381733
1582,138068.220183486
1583,341293.076923077
1584,259700.6
1585,173210.883895131
1586,121039.831381733
1587,121039.831381733
1588,121039.831381733
1589,138068.220183486
1590,121039.831381733
1591,121039.831381733
1592,121039.831381733
1593,173210.883895131
1594,121039.831381733
1595,121039.831381733
1596,194507.476377953
1597,138068.220183486
1598,194507.476377953
1599,236143.457142857
1600,236143.457142857
1601,121039.831381733
1602,121039.831381733
1603,121039.831381733
1604,341293.076923077
1605,288220.944444444
1606,173210.883895131
1607,173210.883895131
1608,194507.476377953
1609,194507.476377953
1610,138068.220183486
1611,138068.220183486
1612,138068.220183486
1613,138068.220183486
1614,121039.831381733
1615,121039.831381733
1616,121039.831381733
1617,121039.831381733
1618,121039.831381733
1619,138068.220183486
1620,138068.220183486
1621,138068.220183486
1622,121039.831381733
1623,341293.076923077
1624,173210.883895131
1625,121039.831381733
1626,173210.883895131
1627,173210.883895131
1628,236143.457142857
1629,194507.476377953
1630,341293.076923077
1631,236143.457142857
1632,236143.457142857
1633,194507.476377953
1634,173210.883895131
1635,173210.883895131
1636,173210.883895131
1637,138068.220183486
1638,194507.476377953
1639,173210.883895131
1640,259700.6
1641,173210.883895131
1642,194507.476377953
1643,236143.457142857
1644,236143.457142857
1645,138068.220183486
1646,173210.883895131
1647,194507.476377953
1648,138068.220183486
1649,121039.831381733
1650,138068.220183486
1651,138068.220183486
1652,121039.831381733
1653,121039.831381733
1654,173210.883895131
1655,194507.476377953
1656,173210.883895131
1657,173210.883895131
1658,173210.883895131
1659,194507.476377953
1660,138068.220183486
1661,388894.739130435
1662,388894.739130435
1663,388894.739130435
1664,388894.739130435
1665,388894.739130435
1666,341293.076923077
1667,341293.076923077
1668,388894.739130435
1669,388894.739130435
1670,388894.739130435
1671,258744.64
1672,388894.739130435
1673,288220.944444444
1674,288220.944444444
1675,173210.883895131
1676,173210.883895131
1677,194507.476377953
1678,388894.739130435
1679,341293.076923077
1680,282349.3
1681,282349.3
1682,288220.944444444
1683,194507.476377953
1684,194507.476377953
1685,173210.883895131
1686,194507.476377953
1687,194507.476377953
1688,194507.476377953
1689,194507.476377953
1690,194507.476377953
1691,194507.476377953
1692,236143.457142857
1693,194507.476377953
1694,173210.883895131
1695,194507.476377953
1696,259700.6
1697,194507.476377953
1698,288220.944444444
1699,288220.944444444
1700,194507.476377953
1701,236143.457142857
1702,288220.944444444
1703,288220.944444444
1704,341293.076923077
1705,236143.457142857
1706,388894.739130435
1707,194507.476377953
1708,194507.476377953
1709,388894.739130435
1710,288220.944444444
1711,288220.944444444
1712,236143.457142857
1713,258744.64
1714,194507.476377953
1715,194507.476377953
1716,194507.476377953
1717,194507.476377953
1718,121039.831381733
1719,194507.476377953
1720,288220.944444444
1721,194507.476377953
1722,121039.831381733
1723,138068.220183486
1724,194507.476377953
1725,259700.6
1726,173210.883895131
1727,173210.883895131
1728,194507.476377953
1729,173210.883895131
1730,173210.883895131
1731,138068.220183486
1732,138068.220183486
1733,121039.831381733
1734,121039.831381733
1735,121039.831381733
1736,121039.831381733
1737,341293.076923077
1738,194507.476377953
1739,259700.6
1740,173210.883895131
1741,173210.883895131
1742,173210.883895131
1743,194507.476377953
1744,341293.076923077
1745,194507.476377953
1746,236143.457142857
1747,194507.476377953
1748,173210.883895131
1749,138068.220183486
1750,121039.831381733
1751,194507.476377953
1752,121039.831381733
1753,138068.220183486
1754,194507.476377953
1755,173210.883895131
1756,138068.220183486
1757,121039.831381733
1758,138068.220183486
1759,138068.220183486
1760,138068.220183486
1761,138068.220183486
1762,138068.220183486
1763,173210.883895131
1764,121039.831381733
1765,173210.883895131
1766,173210.883895131
1767,173210.883895131
1768,121039.831381733
1769,194507.476377953
1770,121039.831381733
1771,121039.831381733
1772,121039.831381733
1773,121039.831381733
1774,138068.220183486
1775,121039.831381733
1776,138068.220183486
1777,121039.831381733
1778,121039.831381733
1779,121039.831381733
1780,194507.476377953
1781,121039.831381733
1782,121039.831381733
1783,138068.220183486
1784,121039.831381733
1785,121039.831381733
1786,138068.220183486
1787,194507.476377953
1788,121039.831381733
1789,138068.220183486
1790,121039.831381733
1791,173210.883895131
1792,121039.831381733
1793,173210.883895131
1794,173210.883895131
1795,121039.831381733
1796,121039.831381733
1797,173210.883895131
1798,121039.831381733
1799,121039.831381733
1800,121039.831381733
1801,121039.831381733
1802,173210.883895131
1803,173210.883895131
1804,138068.220183486
1805,121039.831381733
1806,121039.831381733
1807,173210.883895131
1808,138068.220183486
1809,121039.831381733
1810,138068.220183486
1811,121039.831381733
1812,121039.831381733
1813,121039.831381733
1814,138068.220183486
1815,121039.831381733
1816,121039.831381733
1817,138068.220183486
1818,121039.831381733
1819,121039.831381733
1820,121039.831381733
1821,121039.831381733
1822,173210.883895131
1823,121039.831381733
1824,121039.831381733
1825,121039.831381733
1826,121039.831381733
1827,121039.831381733
1828,121039.831381733
1829,138068.220183486
1830,173210.883895131
1831,194507.476377953
1832,121039.831381733
1833,121039.831381733
1834,121039.831381733
1835,194507.476377953
1836,121039.831381733
1837,121039.831381733
1838,121039.831381733
1839,121039.831381733
1840,121039.831381733
1841,121039.831381733
1842,121039.831381733
1843,121039.831381733
1844,173210.883895131
1845,121039.831381733
1846,173210.883895131
1847,121039.831381733
1848,121039.831381733
1849,138068.220183486
1850,121039.831381733
1851,121039.831381733
1852,121039.831381733
1853,121039.831381733
1854,194507.476377953
1855,173210.883895131
1856,194507.476377953
1857,138068.220183486
1858,138068.220183486
1859,138068.220183486
1860,138068.220183486
1861,138068.220183486
1862,259700.6
1863,259700.6
1864,259700.6
1865,388894.739130435
1866,388894.739130435
1867,288220.944444444
1868,341293.076923077
1869,194507.476377953
1870,288220.944444444
1871,288220.944444444
1872,173210.883895131
1873,194507.476377953
1874,121039.831381733
1875,194507.476377953
1876,173210.883895131
1877,258744.64
1878,194507.476377953
1879,121039.831381733
1880,138068.220183486
1881,258744.64
1882,236143.457142857
1883,194507.476377953
1884,194507.476377953
1885,341293.076923077
1886,341293.076923077
1887,258744.64
1888,341293.076923077
1889,173210.883895131
1890,121039.831381733
1891,173210.883895131
1892,121039.831381733
1893,121039.831381733
1894,121039.831381733
1895,121039.831381733
1896,121039.831381733
1897,121039.831381733
1898,121039.831381733
1899,173210.883895131
1900,194507.476377953
1901,138068.220183486
1902,121039.831381733
1903,259700.6
1904,121039.831381733
1905,173210.883895131
1906,121039.831381733
1907,173210.883895131
1908,173210.883895131
1909,173210.883895131
1910,173210.883895131
1911,173210.883895131
1912,194507.476377953
1913,138068.220183486
1914,121039.831381733
1915,341293.076923077
1916,121039.831381733
1917,236143.457142857
1918,121039.831381733
1919,173210.883895131
1920,138068.220183486
1921,388894.739130435
1922,388894.739130435
1923,173210.883895131
1924,194507.476377953
1925,194507.476377953
1926,388894.739130435
1927,121039.831381733
1928,138068.220183486
1929,121039.831381733
1930,121039.831381733
1931,138068.220183486
1932,138068.220183486
1933,138068.220183486
1934,173210.883895131
1935,173210.883895131
1936,173210.883895131
1937,173210.883895131
1938,138068.220183486
1939,236143.457142857
1940,236143.457142857
1941,173210.883895131
1942,173210.883895131
1943,236143.457142857
1944,288220.944444444
1945,388894.739130435
1946,173210.883895131
1947,282349.3
1948,173210.883895131
1949,194507.476377953
1950,194507.476377953
1951,258744.64
1952,194507.476377953
1953,173210.883895131
1954,194507.476377953
1955,138068.220183486
1956,259700.6
1957,173210.883895131
1958,288220.944444444
1959,138068.220183486
1960,121039.831381733
1961,138068.220183486
1962,121039.831381733
1963,121039.831381733
1964,121039.831381733
1965,173210.883895131
1966,194507.476377953
1967,288220.944444444
1968,341293.076923077
1969,388894.739130435
1970,388894.739130435
1971,388894.739130435
1972,388894.739130435
1973,236143.457142857
1974,288220.944444444
1975,388894.739130435
1976,288220.944444444
1977,288220.944444444
1978,288220.944444444
1979,388894.739130435
1980,194507.476377953
1981,388894.739130435
1982,236143.457142857
1983,236143.457142857
1984,194507.476377953
1985,258744.64
1986,258744.64
1987,194507.476377953
1988,173210.883895131
1989,194507.476377953
1990,259700.6
1991,194507.476377953
1992,194507.476377953
1993,194507.476377953
1994,259700.6
1995,194507.476377953
1996,236143.457142857
1997,388894.739130435
1998,341293.076923077
1999,259700.6
2000,288220.944444444
2001,259700.6
2002,258744.64
2003,288220.944444444
2004,288220.944444444
2005,236143.457142857
2006,236143.457142857
2007,236143.457142857
2008,194507.476377953
2009,173210.883895131
2010,194507.476377953
2011,121039.831381733
2012,194507.476377953
2013,173210.883895131
2014,173210.883895131
2015,194507.476377953
2016,173210.883895131
2017,194507.476377953
2018,121039.831381733
2019,121039.831381733
2020,121039.831381733
2021,121039.831381733
2022,173210.883895131
2023,138068.220183486
2024,173210.883895131
2025,597000
2026,194507.476377953
2027,173210.883895131
2028,194507.476377953
2029,173210.883895131
2030,282349.3
2031,282349.3
2032,282349.3
2033,282349.3
2034,194507.476377953
2035,194507.476377953
2036,236143.457142857
2037,236143.457142857
2038,282349.3
2039,236143.457142857
2040,597000
2041,236143.457142857
2042,194507.476377953
2043,173210.883895131
2044,173210.883895131
2045,194507.476377953
2046,138068.220183486
2047,138068.220183486
2048,138068.220183486
2049,138068.220183486
2050,194507.476377953
2051,121039.831381733
2052,138068.220183486
2053,121039.831381733
2054,121039.831381733
2055,138068.220183486
2056,121039.831381733
2057,121039.831381733
2058,173210.883895131
2059,121039.831381733
2060,121039.831381733
2061,173210.883895131
2062,121039.831381733
2063,121039.831381733
2064,138068.220183486
2065,138068.220183486
2066,173210.883895131
2067,121039.831381733
2068,138068.220183486
2069,121039.831381733
2070,121039.831381733
2071,121039.831381733
2072,138068.220183486
2073,138068.220183486
2074,194507.476377953
2075,121039.831381733
2076,138068.220183486
2077,121039.831381733
2078,121039.831381733
2079,173210.883895131
2080,121039.831381733
2081,121039.831381733
2082,121039.831381733
2083,138068.220183486
2084,121039.831381733
2085,121039.831381733
2086,121039.831381733
2087,138068.220183486
2088,121039.831381733
2089,121039.831381733
2090,121039.831381733
2091,121039.831381733
2092,138068.220183486
2093,121039.831381733
2094,194507.476377953
2095,173210.883895131
2096,121039.831381733
2097,121039.831381733
2098,138068.220183486
2099,121039.831381733
2100,121039.831381733
2101,138068.220183486
2102,194507.476377953
2103,121039.831381733
2104,138068.220183486
2105,121039.831381733
2106,138068.220183486
2107,259700.6
2108,121039.831381733
2109,121039.831381733
2110,121039.831381733
2111,194507.476377953
2112,121039.831381733
2113,121039.831381733
2114,121039.831381733
2115,121039.831381733
2116,138068.220183486
2117,121039.831381733
2118,121039.831381733
2119,121039.831381733
2120,121039.831381733
2121,121039.831381733
2122,121039.831381733
2123,121039.831381733
2124,194507.476377953
2125,138068.220183486
2126,173210.883895131
2127,121039.831381733
2128,121039.831381733
2129,173210.883895131
2130,121039.831381733
2131,173210.883895131
2132,138068.220183486
2133,173210.883895131
2134,121039.831381733
2135,138068.220183486
2136,121039.831381733
2137,121039.831381733
2138,138068.220183486
2139,173210.883895131
2140,121039.831381733
2141,173210.883895131
2142,121039.831381733
2143,138068.220183486
2144,138068.220183486
2145,121039.831381733
2146,173210.883895131
2147,138068.220183486
2148,138068.220183486
2149,138068.220183486
2150,194507.476377953
2151,194507.476377953
2152,121039.831381733
2153,121039.831381733
2154,121039.831381733
2155,121039.831381733
2156,173210.883895131
2157,258744.64
2158,259700.6
2159,194507.476377953
2160,194507.476377953
2161,288220.944444444
2162,388894.739130435
2163,388894.739130435
2164,288220.944444444
2165,173210.883895131
2166,138068.220183486
2167,258744.64
2168,173210.883895131
2169,194507.476377953
2170,194507.476377953
2171,138068.220183486
2172,138068.220183486
2173,138068.220183486
2174,194507.476377953
2175,388894.739130435
2176,341293.076923077
2177,259700.6
2178,236143.457142857
2179,173210.883895131
2180,173210.883895131
2181,194507.476377953
2182,194507.476377953
2183,194507.476377953
2184,121039.831381733
2185,138068.220183486
