"Id","SalePrice"
1461,129962.731266667
1462,157217.646666667
1463,164797.596933333
1464,179996.789033333
1465,194522.998766667
1466,188259.999533333
1467,183718.104966667
1468,172897.069266667
1469,185924.332833333
1470,119199.226433333
1471,208139.0099
1472,94539.6737333333
1473,99255.6440666667
1474,149187.818266667
1475,137904.1157
1476,381129.607933333
1477,255697.516366667
1478,310650.283
1479,250534.836
1480,449296.4938
1481,294386.1444
1482,208102.822766667
1483,176527.700233333
1484,173398.9876
1485,182560.152766667
1486,200080.540133333
1487,264791.9959
1488,232870.010566667
1489,212189.536233333
1490,191902.9835
1491,188391.984633333
1492,105483.3795
1493,189628.273066667
1494,286066.2536
1495,304133.6416
1496,226466.147033333
1497,181229.123933333
1498,152816.515133333
1499,152788.988366667
1500,162930.332566667
1501,172670.710633333
1502,155407.594033333
1503,311888.102833333
1504,241106.116533333
1505,211809.5348
1506,181112.3727
1507,220841.814466667
1508,175281.869933333
1509,158514.458333333
1510,145441.2002
1511,144902.5171
1512,154799.246733333
1513,150503.7076
1514,161991.375133333
1515,175921.354366667
1516,167140.381433333
1517,153478.062466667
1518,124068.891533333
1519,234290.004166667
1520,136408.572333333
1521,142865.0795
1522,165800.224833333
1523,111664.3911
1524,127210.338133333
1525,130365.81
1526,131905.340133333
1527,105536.253333333
1528,130750.950666667
1529,139648.1487
1530,169791.9274
1531,127054.449933333
1532,106911.130466667
1533,139037.836933333
1534,119481.8309
1535,145474.943866667
1536,120765.679666667
1537,106044.7936
1538,184695.716333333
1539,263715.474866667
1540,110561.459066667
1541,145671.710366667
1542,132712.686866667
1543,189661.981366667
1544,88570.2378666667
1545,103261.399333333
1546,137889.557733333
1547,129909.4963
1548,128908.439833333
1549,123126.279533333
1550,135838.9249
1551,120365.1131
1552,138362.427133333
1553,147410.6204
1554,111944.368166667
1555,162618.559333333
1556,97019.9842333333
1557,122585.595333333
1558,96288.06
1559,103010.412666667
1560,144226.874833333
1561,135185.332633333
1562,123861.435966667
1563,121132.917766667
1564,152637.866233333
1565,148016.164466667
1566,261281.213166667
1567,87379.5089333334
1568,209553.971233333
1569,127112.738
1570,140758.542733333
1571,127628.9086
1572,144419.3898
1573,261970.8047
1574,118761.604033333
1575,223335.657666667
1576,205354.736566667
1577,210404.8419
1578,148570.8453
1579,145552.149533333
1580,196157.6671
1581,137728.860266667
1582,129896.73
1583,348071.736766667
1584,247915.0849
1585,141399.879333333
1586,72100.6376
1587,116221.514233333
1588,147586.564533333
1589,100020.4778
1590,135723.157
1591,106734.616233333
1592,132337.3096
1593,129108.024866667
1594,122654.698
1595,121904.6355
1596,196248.640766667
1597,162234.9714
1598,212876.4047
1599,225766.1052
1600,193864.9545
1601,64815.2521
1602,110326.429433333
1603,107573.891333333
1604,269270.4218
1605,268141.5884
1606,173809.774333333
1607,173484.769566667
1608,217451.726733333
1609,208459.7707
1610,157553.111166667
1611,153044.415666667
1612,152444.807366667
1613,163497.015233333
1614,123480.2815
1615,84175.6588666667
1616,76452.4577
1617,86057.6209333333
1618,128039.127033333
1619,135250.332066667
1620,151040.722566667
1621,139049.727533333
1622,139141.820133333
1623,310352.922633333
1624,185728.089933333
1625,130697.558366667
1626,176775.775133333
1627,182067.240533333
1628,298842.170966667
1629,178602.784
1630,327180.022833333
1631,221019.965366667
1632,252972.654833333
1633,173291.6073
1634,176639.556666667
1635,180410.5158
1636,169841.346066667
1637,167821.712633333
1638,206495.266633333
1639,184793.843733333
1640,257882.8501
1641,187426.373533333
1642,216577.794466667
1643,214687.451433333
1644,223866.417233333
1645,185286.494466667
1646,166097.798266667
1647,169553.568566667
1648,129774.145533333
1649,138277.6061
1650,122485.406133333
1651,123078.243233333
1652,92916.2926666667
1653,99669.5094666667
1654,153510.6329
1655,167105.161333333
1656,147330.318233333
1657,153810.2279
1658,147404.381166667
1659,146135.489166667
1660,157347.5521
1661,424595.797033333
1662,362373.6038
1663,374431.554066667
1664,399441.599866667
1665,316717.554966667
1666,346713.192866667
1667,349928.3797
1668,330022.559666667
1669,310473.355333333
1670,350720.534033333
1671,261994.590666667
1672,455461.640133333
1673,308362.1637
1674,256425.454133333
1675,184531.106666667
1676,182274.818666667
1677,216737.729433333
1678,418757.014966667
1679,373802.902566667
1680,312343.542
1681,265842.464066667
1682,303187.006933333
1683,184532.346066667
1684,173198.149666667
1685,172312.676666667
1686,167073.227
1687,169348.216933333
1688,186914.100333333
1689,189661.6247
1690,178580.899833333
1691,174848.0572
1692,273329.0435
1693,171699.029566667
1694,181397.459933333
1695,170620.5689
1696,284093.024866667
1697,175108.438566667
1698,339995.9288
1699,308553.539333333
1700,230236.6795
1701,263976.622133333
1702,259545.131733333
1703,250083.7009
1704,305734.746933334
1705,236149.416066667
1706,409480.173133333
1707,215301.2668
1708,216290.048533333
1709,306535.510833333
1710,221176.789333333
1711,286568.623566667
1712,248657.1708
1713,261661.430366667
1714,214128.877533333
1715,201986.610433333
1716,193900.586133333
1717,184933.731033333
1718,125866.361833333
1719,207330.683766667
1720,259642.790333333
1721,201506.9429
1722,122303.2925
1723,166728.948233333
1724,211584.182833333
1725,232554.755566667
1726,185161.3811
1727,165774.2864
1728,185303.4574
1729,165211.9277
1730,181283.959366667
1731,118860.671766667
1732,131604.430666667
1733,119776.7737
1734,131912.711733333
1735,132027.636666667
1736,119389.780933333
1737,376766.456933333
1738,217949.952066667
1739,260556.217166667
1740,179641.268233333
1741,163915.297166667
1742,171575.7913
1743,175003.6768
1744,323292.9293
1745,214722.709366667
1746,248370.697833333
1747,206954.1836
1748,217050.617866667
1749,165073.593466667
1750,145031.696666667
1751,226183.617233333
1752,125390.3595
1753,138097.0426
1754,196680.4746
1755,174567.673133333
1756,128292.1911
1757,120931.092266667
1758,146573.5626
1759,170488.421433333
1760,158352.111666667
1761,158138.268633333
1762,168553.241833333
1763,167457.696333333
1764,114676.592666667
1765,161406.546233333
1766,174026.719666667
1767,220986.890133333
1768,138191.346133333
1769,183555.167366667
1770,147273.375833333
1771,134901.9754
1772,137299.194566667
1773,138022.664333333
1774,123239.440133333
1775,134946.185766667
1776,131750.321266667
1777,118890.610066667
1778,127654.2865
1779,124404.572733333
1780,181267.866033333
1781,130628.824333333
1782,94336.7111
1783,135039.361566667
1784,86949.4623666666
1785,115178.735133333
1786,135523.1694
1787,181784.743133333
1788,56188.897
1789,107104.250133333
1790,84432.5447
1791,188368.788366667
1792,154342.8675
1793,151519.38
1794,146611.575766667
1795,140916.665
1796,133573.8385
1797,134216.261666667
1798,119669.8128
1799,114172.2129
1800,134005.527666667
1801,118235.3258
1802,132346.5076
1803,148821.019333333
1804,140840.1646
1805,133570.195833333
1806,110737.1852
1807,164971.751466667
1808,125188.781333333
1809,133937.438666667
1810,138424.189133333
1811,109088.6257
1812,117142.519
1813,120386.6039
1814,100918.980466667
1815,59816.2839666666
1816,102289.429166667
1817,101912.678933333
1818,139240.800533333
1819,118653.7598
1820,75837.4337333334
1821,105402.949333333
1822,148426.974333333
1823,69826.3976333333
1824,135595.670633333
1825,134673.555
1826,103522.515233333
1827,110277.0689
1828,129650.258
1829,107968.7697
1830,147024.1338
1831,173825.607266667
1832,109035.631266667
1833,140632.2297
1834,128234.0114
1835,168607.301866667
1836,126400.551233333
1837,94113.7696333334
1838,138929.569333333
1839,82977.3562666667
1840,171404.6801
1841,146041.6869
1842,97140.0150333333
1843,140309.674133333
1844,146122.583533333
1845,141506.234533333
1846,165109.224366667
1847,142781.386266667
1848,59476.186
1849,109001.4003
1850,124492.552933333
1851,155314.8565
1852,128682.628433333
1853,125412.5591
